,id,location,name,link,location_new,x,y
22346,24254,"40.76819992,-73.9673996",817 Madison Avenue,/building/34-east-67-street-manhattan,"['40.76819992', '-73.9673996']",40.76819992,-73.9673996
22347,24334,"40.76940155,-73.96679688",48 East 69th Street,/building/817-madison-avenue-manhattan,"['40.76940155', '-73.96679688']",40.76940155,-73.96679688
22348,24347,"40.76919937,-73.96589661",18 East 69th Street,/building/48-east-69-street-manhattan,"['40.76919937', '-73.96589661']",40.76919937,-73.96589661
22349,24360,"40.76979828,-73.96730042",9 East 69th Street,/building/18-east-69-street-new_york,"['40.76979828', '-73.96730042']",40.76979828,-73.96730042
22350,24372,"40.77030182,-73.96730042",831 Madison Avenue,/building/9-east-69-street-new_york,"['40.77030182', '-73.96730042']",40.77030182,-73.96730042
22351,24376,"40.76990128,-73.96649933",41 East 70th Street,/building/831-madison-avenue-manhattan,"['40.76990128', '-73.96649933']",40.76990128,-73.96649933
22352,24407,"40.770401,-73.96559906",872 Madison Avenue,/building/41-east-70-street-new_york,"['40.770401', '-73.96559906']",40.770401,-73.96559906
22353,24430,"40.77140045,-73.96600342",50 East 73rd Street,/building/872-madison-avenue-manhattan,"['40.77140045', '-73.96600342']",40.77140045,-73.96600342
22354,24465,"40.77190018,-73.96430206",18 East 73rd Street,/building/50-east-73-street-new_york,"['40.77190018', '-73.96430206']",40.77190018,-73.96430206
22355,24479,"40.77249908,-73.96569824",36 East 73rd Street,/building/18-east-73-street-new_york,"['40.77249908', '-73.96569824']",40.77249908,-73.96569824
22356,24487,"40.77209854,-73.96469879",17 East 73rd Street,/other_property/36-east-73-street-manhattan,"['40.77209854', '-73.96469879']",40.77209854,-73.96469879
22357,24491,"40.77289963,-73.9654007",42 East 74th Street,/building/17-east-73-street-new_york,"['40.77289963', '-73.9654007']",40.77289963,-73.9654007
22358,24505,"40.77259827,-73.96379852",6 East 74th Street,/building/42-east-74-street-manhattan,"['40.77259827', '-73.96379852']",40.77259827,-73.96379852
22359,24519,"40.77330017,-73.96559906",51 East 74th Street,/building/6-east-74-street-manhattan,"['40.77330017', '-73.96559906']",40.77330017,-73.96559906
22360,24552,"40.77289963,-73.96330261",36 East 75th Street,/building/51-east-74-street-manhattan,"['40.77289963', '-73.96330261']",40.77289963,-73.96330261
22361,24560,"40.77330017,-73.96350098",5 East 75th Street,/building/36-east-75-street-manhattan,"['40.77330017', '-73.96350098']",40.77330017,-73.96350098
22362,24581,"40.77429962,-73.96479797",960 Madison Avenue,/building/5-east-75-street-manhattan,"['40.77429962', '-73.96479797']",40.77429962,-73.96479797
22363,24590,"40.77410126,-73.9641037",59 East 75th Street,/building/960-madison-avenue-manhattan,"['40.77410126', '-73.9641037']",40.77410126,-73.9641037
22364,24597,"40.77339935,-73.96269989",64 East 77th Street,/building/59-east-75-street-new_york,"['40.77339935', '-73.96269989']",40.77339935,-73.96269989
22365,24640,"40.77460098,-73.96269989",18 East 77th Street,/building/64-east-77-street-manhattan,"['40.77460098', '-73.96269989']",40.77460098,-73.96269989
22366,24642,"40.77500153,-73.96369934",Cello Building,/building/18-east-77-street-manhattan,"['40.77500153', '-73.96369934']",40.77500153,-73.96369934
22367,24659,"40.77500153,-73.96260071",876 Park Avenue,/building/cello-building,"['40.77500153', '-73.96260071']",40.77500153,-73.96260071
22368,24668,"40.77500153,-73.96150208",1016 Madison Avenue,/building/876-park-avenue-new_york,"['40.77500153', '-73.96150208']",40.77500153,-73.96150208
22369,24704,"40.77600098,-73.96269989",107 East 60th Street,/building/1016-madison-avenue-manhattan,"['40.77600098', '-73.96269989']",40.77600098,-73.96269989
22370,24750,"40.76350021,-73.96880341",160 East 61st Street,/building/107-east-60-street-manhattan,"['40.76350021', '-73.96880341']",40.76350021,-73.96880341
22371,24774,"40.76290131,-73.96659851",158 East 61st Street,/building/160-east-61-street-manhattan,"['40.76290131', '-73.96659851']",40.76290131,-73.96659851
22372,24791,"40.76300049,-73.96659851",801 Lexington Avenue,/building/158-east-61-street-manhattan,"['40.76300049', '-73.96659851']",40.76300049,-73.96659851
22373,24832,"40.76390076,-73.96659851",120 East 62nd Street,/building/801-lexington-avenue-manhattan,"['40.76390076', '-73.96659851']",40.76390076,-73.96659851
22374,24844,"40.7641983,-73.96769714",152 East 62nd Street,/building/120-east-62-street-new_york,"['40.7641983', '-73.96769714']",40.7641983,-73.96769714
22375,24856,"40.76350021,-73.96600342",111 East 62nd Street,/other_property/152-east-62-street-manhattan,"['40.76350021', '-73.96600342']",40.76350021,-73.96600342
22376,24863,"40.76470184,-73.96779633",171 East 62nd Street,/building/111-east-62-street-manhattan,"['40.76470184', '-73.96779633']",40.76470184,-73.96779633
22377,24887,"40.76380157,-73.96559906",824 Lexington Avenue,/building/171-east-62-street-manhattan,"['40.76380157', '-73.96559906']",40.76380157,-73.96559906
22378,24917,"40.76490021,-73.96649933",Barbara Rutherford Hatch Residence,/building/824-lexington-avenue-manhattan,"['40.76490021', '-73.96649933']",40.76490021,-73.96649933
22379,24921,"40.76459885,-73.96549988",110 East 64th Street,/building/barbara-rutherford-hatch-residence,"['40.76459885', '-73.96549988']",40.76459885,-73.96549988
22380,24958,"40.7655983,-73.96710205",121 East 64th Street,/building/110-east-64-street-manhattan,"['40.7655983', '-73.96710205']",40.7655983,-73.96710205
22381,24970,"40.76589966,-73.96649933",165 East 64th Street,/building/121-east-64-street-manhattan,"['40.76589966', '-73.96649933']",40.76589966,-73.96649933
22382,24981,"40.76530075,-73.96520233",144 East 65th Street,/building/165-east-64-street-manhattan,"['40.76530075', '-73.96520233']",40.76530075,-73.96520233
22383,24992,"40.76539993,-73.96479797",122 East 65th Street,/building/144-east-65-street-manhattan,"['40.76539993', '-73.96479797']",40.76539993,-73.96479797
22384,25006,"40.76610184,-73.96620178",116 East 65th Street,/building/122-east-65-street-manhattan,"['40.76610184', '-73.96620178']",40.76610184,-73.96620178
22385,25008,"40.76610184,-73.96640015",160 East 66th Street,/building/116-east-65-street-new_york,"['40.76610184', '-73.96640015']",40.76610184,-73.96640015
22386,25053,"40.76599884,-73.9641037",117 East 69th Street,/building/160-east-66-street-manhattan,"['40.76599884', '-73.9641037']",40.76599884,-73.9641037
22387,25101,"40.76900101,-73.96420288",943 Lexington Avenue,/building/117-east-69-street-manhattan,"['40.76900101', '-73.96420288']",40.76900101,-73.96420288
22388,25106,"40.76860046,-73.96320343",961 Lexington Avenue,/building/943-lexington-avenue-manhattan,"['40.76860046', '-73.96320343']",40.76860046,-73.96320343
22389,25125,"40.76890182,-73.96299744",120 East 70th Street,/building/961-lexington-avenue-manhattan,"['40.76890182', '-73.96299744']",40.76890182,-73.96299744
22390,25133,"40.76919937,-73.96399689",122 East 70th Street,/building/120-east-70-street-manhattan,"['40.76919937', '-73.96399689']",40.76919937,-73.96399689
22391,25146,"40.76910019,-73.96389771",115 East 69th Street,/building/122-east-70-street-manhattan,"['40.76910019', '-73.96389771']",40.76910019,-73.96389771
22392,25149,"40.76900101,-73.96430206",964 Lexington Avenue,/building/115-east-69-street-manhattan,"['40.76900101', '-73.96430206']",40.76900101,-73.96430206
22393,25161,"40.76940155,-73.96320343",157 East 70th Street,/building/964-lexington-avenue-manhattan,"['40.76940155', '-73.96320343']",40.76940155,-73.96320343
22394,25167,"40.76900101,-73.96260071",162 East 71st Street,/building/157-east-70-street-new_york,"['40.76900101', '-73.96260071']",40.76900101,-73.96260071
22395,25181,"40.76929855,-73.96199799",119 East 71st Street,/building/162-east-71-street-manhattan,"['40.76929855', '-73.96199799']",40.76929855,-73.96199799
22396,25212,"40.77019882,-73.96340179",112 East 73rd Street,/building/119-east-71-street-manhattan,"['40.77019882', '-73.96340179']",40.77019882,-73.96340179
22397,25279,"40.77140045,-73.96289825",127 East 73rd Street,/building/112-east-73-street-new_york,"['40.77140045', '-73.96289825']",40.77140045,-73.96289825
22398,25299,"40.77149963,-73.96199799",160 East 74th Street,/building/127-east-73-street-manhattan,"['40.77149963', '-73.96199799']",40.77149963,-73.96199799
22399,25317,"40.77140045,-73.96070099",170 East 75th Street,/building/160-east-74-street-manhattan,"['40.77140045', '-73.96070099']",40.77140045,-73.96070099
22400,25363,"40.77209854,-73.96050262",180 East 75th Street,/building/170-east-75-street-manhattan,"['40.77209854', '-73.96050262']",40.77209854,-73.96050262
22401,25374,"40.77190018,-73.96029663",1111 Lexington Avenue,/building/180-east-75-street-manhattan,"['40.77190018', '-73.96029663']",40.77190018,-73.96029663
22402,25425,"40.7737999,-73.95939636",1107 Lexington Avenue,/building/1111-lexington-avenue-manhattan,"['40.7737999', '-73.95939636']",40.7737999,-73.95939636
22403,25426,"40.77370071,-73.95939636",152 East 78th Street,/building/1107-lexington-avenue-manhattan,"['40.77370071', '-73.95939636']",40.77370071,-73.95939636
22404,25439,"40.77389908,-73.959198",150 East 78th Street,/building/152-east-78-street-new_york,"['40.77389908', '-73.959198']",40.77389908,-73.959198
22405,25456,"40.77399826,-73.959198",1120 Lexington Avenue,/building/150-east-78-street-manhattan,"['40.77399826', '-73.959198']",40.77399826,-73.959198
22406,25471,"40.77460098,-73.95950317",136 East 79th Street,/building/1120-lexington-avenue-new_york,"['40.77460098', '-73.95950317']",40.77460098,-73.95950317
22407,25492,"40.77489853,-73.95939636",236 East 60th Street,/building/136-east-79-street-new_york,"['40.77489853', '-73.95939636']",40.77489853,-73.95939636
22408,25522,"40.76150131,-73.96479797",211 East 60th Street,/building/236-east-60-street-manhattan,"['40.76150131', '-73.96479797']",40.76150131,-73.96479797
22409,25540,"40.76210022,-73.96530151",241 East 60th Street,/building/211-east-60-street-manhattan,"['40.76210022', '-73.96530151']",40.76210022,-73.96530151
22410,25551,"40.76160049,-73.96450043",1175 Second Avenue,/building/241-east-60-street-manhattan,"['40.76160049', '-73.96450043']",40.76160049,-73.96450043
22411,25599,"40.76250076,-73.96330261",228 East 62nd Street,/building/1175-2-avenue-manhattan,"['40.76250076', '-73.96330261']",40.76250076,-73.96330261
22412,25607,"40.76269913,-73.96420288",223 East 62nd Street,/building/228-east-62-street-manhattan,"['40.76269913', '-73.96420288']",40.76269913,-73.96420288
22413,25634,"40.76309967,-73.9641037",230 East 63rd Street,/building/223-east-62-street-manhattan,"['40.76309967', '-73.9641037']",40.76309967,-73.9641037
22414,25649,"40.76330185,-73.96340179",246 East 68th Street,/building/230-east-63-street-new_york,"['40.76330185', '-73.96340179']",40.76330185,-73.96340179
22415,25702,"40.7663002,-73.96109772",220 East 70th Street,/building/246-east-68-street-manhattan,"['40.7663002', '-73.96109772']",40.7663002,-73.96109772
22416,25717,"40.7677002,-73.96040344",251 East 71st Street,/building/220-east-70-street-manhattan,"['40.7677002', '-73.96040344']",40.7677002,-73.96040344
22417,25765,"40.76860046,-73.95929718",235 East 72nd Street,/building/251-east-71-street-manhattan,"['40.76860046', '-73.95929718']",40.76860046,-73.95929718
22418,25778,"40.76940155,-73.95899963",1405 Second Avenue,/building/235-east-72-street-new_york,"['40.76940155', '-73.95899963']",40.76940155,-73.95899963
22419,25803,"40.76979828,-73.95800018",208 East 75th Street,/building/1405-2-avenue-manhattan,"['40.76979828', '-73.95800018']",40.76979828,-73.95800018
22420,25854,"40.77119827,-73.95870209",1329 Third Avenue,/building/208-east-75-street-manhattan,"['40.77119827', '-73.95870209']",40.77119827,-73.95870209
22421,25881,"40.7723999,-73.95829773",248 East 78th Street,/building/1329-3-avenue-new_york,"['40.7723999', '-73.95829773']",40.7723999,-73.95829773
22422,25935,"40.77280045,-73.95649719",251 East 77th Street,/building/248-east-78-street-manhattan,"['40.77280045', '-73.95649719']",40.77280045,-73.95649719
22423,25947,"40.7723999,-73.95629883",261 East 78th Street,/building/251-east-77-street-manhattan,"['40.7723999', '-73.95629883']",40.7723999,-73.95629883
22424,25960,"40.77310181,-73.9559021",309 East 60th Street,/building/261-east-78-street-manhattan,"['40.77310181', '-73.9559021']",40.77310181,-73.9559021
22425,25986,"40.76110077,-73.96309662",129 West 81st Street,/building/309-east-60-street-manhattan,"['40.76110077', '-73.96309662']",40.76110077,-73.96309662
22426,20886,"40.78379822,-73.97550201",121 West 81st Street,/building/129-west-81-street-new_york,"['40.78379822', '-73.97550201']",40.78379822,-73.97550201
22427,20911,"40.78379822,-73.97509766",140 West 82nd Street,/building/121-west-81-street-manhattan,"['40.78379822', '-73.97509766']",40.78379822,-73.97509766
22428,20913,"40.78430176,-73.97570038",119 West 82nd Street,/building/140-west-82-street-manhattan,"['40.78430176', '-73.97570038']",40.78430176,-73.97570038
22429,20926,"40.78450012,-73.97499847",141 West 85th Street,/building/119-west-82-street-new_york,"['40.78450012', '-73.97499847']",40.78450012,-73.97499847
22430,21009,"40.7867012,-73.97419739",102 West 86th Street,/building/141-west-85-street-manhattan,"['40.7867012', '-73.97419739']",40.7867012,-73.97419739
22431,21024,"40.78639984,-73.97260284",119 West 85th Street,/building/102-west-86-street-manhattan,"['40.78639984', '-73.97260284']",40.78639984,-73.97260284
22432,21041,"40.78639984,-73.97360229",126 West 86th Street,/building/119-west-85-street-new_york,"['40.78639984', '-73.97360229']",40.78639984,-73.97360229
22433,21044,"40.78659821,-73.9733963",103 West 86th Street,/building/126-west-86-street-manhattan,"['40.78659821', '-73.9733963']",40.78659821,-73.9733963
22434,21061,"40.78680038,-73.97229767",140 West 87th Street,/building/103-west-86-street-new_york,"['40.78680038', '-73.97229767']",40.78680038,-73.97229767
22435,21074,"40.78760147,-73.97329712",150 West 87th Street,/building/140-west-87-street-manhattan,"['40.78760147', '-73.97329712']",40.78760147,-73.97329712
22436,21076,"40.78770065,-73.97350311",102 West 87th Street,/building/150-west-87-street-new_york,"['40.78770065', '-73.97350311']",40.78770065,-73.97350311
22437,21081,"40.78720093,-73.9720993",125 West 87th Street,/building/102-west-87-street-manhattan,"['40.78720093', '-73.9720993']",40.78720093,-73.9720993
22438,21103,"40.78760147,-73.97250366",115 West 87th Street,/building/125-west-87-street-manhattan,"['40.78760147', '-73.97250366']",40.78760147,-73.97250366
22439,21106,"40.78760147,-73.97219849",154 West 88th Street,/building/115-west-87-street-manhattan,"['40.78760147', '-73.97219849']",40.78760147,-73.97219849
22440,21122,"40.78820038,-73.97299957",155 West 87th Street,/building/154-west-88-street-manhattan,"['40.78820038', '-73.97299957']",40.78820038,-73.97299957
22441,21129,"40.78789902,-73.97319794",112 West 88th Street,/building/155-west-87-street-manhattan,"['40.78789902', '-73.97319794']",40.78789902,-73.97319794
22442,21137,"40.78789902,-73.97190094",160 West 88th Street,/building/112-west-88-street-new_york,"['40.78789902', '-73.97190094']",40.78789902,-73.97190094
22443,21144,"40.78839874,-73.97309875",165 West 88th Street,/building/160-west-88-street-new_york,"['40.78839874', '-73.97309875']",40.78839874,-73.97309875
22444,21151,"40.78879929,-73.97290039",159 West 88th Street,/building/165-west-88-street-manhattan,"['40.78879929', '-73.97290039']",40.78879929,-73.97290039
22445,21153,"40.78860092,-73.97280121",111 West 88th Street,/building/159-west-88-street-manhattan,"['40.78860092', '-73.97280121']",40.78860092,-73.97280121
22446,21165,"40.78820038,-73.97190094",103 West 89th Street,/building/111-west-88-street-new_york,"['40.78820038', '-73.97190094']",40.78820038,-73.97190094
22447,21195,"40.78889847,-73.97129822",146 West 92nd Street,/building/103-west-89-street-new_york,"['40.78889847', '-73.97129822']",40.78889847,-73.97129822
22448,21229,"40.79090118,-73.9713974",155 West 93rd Street,/other_property/146-west-92-street-new_york,"['40.79090118', '-73.9713974']",40.79090118,-73.9713974
22449,21261,"40.79190063,-73.97070313",151 West 93rd Street,/building/155-west-93-street-new_york,"['40.79190063', '-73.97070313']",40.79190063,-73.97070313
22450,21263,"40.79180145,-73.97059631",132 West 95th Street,/building/151-west-93-street-new_york,"['40.79180145', '-73.97059631']",40.79180145,-73.97059631
22451,21281,"40.79259872,-73.96929932",123 West 95th Street,/building/132-west-95-street-manhattan,"['40.79259872', '-73.96929932']",40.79259872,-73.96929932
22452,21313,"40.79270172,-73.96890259",132 West 96th Street,/building/123-west-95-street-manhattan,"['40.79270172', '-73.96890259']",40.79270172,-73.96890259
22453,21323,"40.79330063,-73.9693985",224 West 82nd Street,/building/132-west-96-street-manhattan,"['40.79330063', '-73.9693985']",40.79330063,-73.9693985
22454,21405,"40.78540039,-73.97789764",450 West End Avenue,/building/224-west-82-street-manhattan,"['40.78540039', '-73.97789764']",40.78540039,-73.97789764
22455,21412,"40.7859993,-73.979599",508 West End Avenue,/building/450-west-end-avenue-new_york,"['40.7859993', '-73.979599']",40.7859993,-73.979599
22456,21473,"40.78779984,-73.978302",261 West 85th Street,/building/508-west-end-avenue-new_york,"['40.78779984', '-73.978302']",40.78779984,-73.978302
22457,21479,"40.78820038,-73.97769928",280 West 86th Street,/building/261-west-85-street-manhattan,"['40.78820038', '-73.97769928']",40.78820038,-73.97769928
22458,21494,"40.78850174,-73.97750092",207 West 87th Street,/building/280-west-86-street-manhattan,"['40.78850174', '-73.97750092']",40.78850174,-73.97750092
22459,21509,"40.78889847,-73.97519684",650 Amsterdam Avenue,/other_property/207-west-87-street-manhattan,"['40.78889847', '-73.97519684']",40.78889847,-73.97519684
22460,21602,"40.79140091,-73.97270203",202 West 92nd Street,/building/650-amsterdam-avenue-new_york,"['40.79140091', '-73.97270203']",40.79140091,-73.97270203
22461,21605,"40.79150009,-73.97290039",296 West 92nd Street,/building/202-west-92-street-new_york,"['40.79150009', '-73.97290039']",40.79150009,-73.97290039
22462,21617,"40.79230118,-73.97480011",2534 Broadway,/building/296-west-92-street-manhattan,"['40.79230118', '-73.97480011']",40.79230118,-73.97480011
22463,21666,"40.79370117,-73.97200012",309 West 80th Street,/building/2534-broadway-manhattan,"['40.79370117', '-73.97200012']",40.79370117,-73.97200012
22464,21722,"40.78540039,-73.98110199",308 West 81st Street,/building/309-west-80-street-manhattan,"['40.78540039', '-73.98110199']",40.78540039,-73.98110199
22465,21727,"40.78570175,-73.98090363",84 Riverside Drive,/building/308-west-81-street-manhattan,"['40.78570175', '-73.98090363']",40.78570175,-73.98090363
22466,21748,"40.78580093,-73.98139954",307 West 83rd Street,/building/84-riverside-drive-manhattan,"['40.78580093', '-73.98139954']",40.78580093,-73.98139954
22467,21781,"40.78730011,-73.979599",331 West 84th Street,/building/307-west-83-street-new_york,"['40.78730011', '-73.979599']",40.78730011,-73.979599
22468,21811,"40.78820038,-73.97979736",327 West 84th Street,/building/331-west-84-street-new_york,"['40.78820038', '-73.97979736']",40.78820038,-73.97979736
22469,21837,"40.78820038,-73.97969818",311 West 85th Street,/building/327-west-84-street-new_york,"['40.78820038', '-73.97969818']",40.78820038,-73.97969818
22470,21856,"40.7887001,-73.97889709",349 West 86th Street,/building/311-west-85-street-new_york,"['40.7887001', '-73.97889709']",40.7887001,-73.97889709
22471,21876,"40.78990173,-73.979599",367 East 62nd Street,/building/349-west-86-street-manhattan,"['40.78990173', '-73.979599']",40.78990173,-73.979599
22472,26055,"40.76179886,-73.96080017",347 East 62nd Street,/building/367-east-62-street-manhattan,"['40.76179886', '-73.96080017']",40.76179886,-73.96080017
22473,26065,"40.76200104,-73.96130371",362 East 69th Street,/building/347-east-62-street-manhattan,"['40.76200104', '-73.96130371']",40.76200104,-73.96130371
22474,26151,"40.76589966,-73.95809937",316 East 69th Street,/building/362-east-69-street-manhattan,"['40.76589966', '-73.95809937']",40.76589966,-73.95809937
22475,26166,"40.76649857,-73.95929718",368 East 69th Street,/building/316-east-69-street-manhattan,"['40.76649857', '-73.95929718']",40.76649857,-73.95929718
22476,26172,"40.76589966,-73.957901",315 East 73rd Street,/other_property/368-east-69-street-manhattan,"['40.76589966', '-73.957901']",40.76589966,-73.957901
22477,26268,"40.76929855,-73.95670319",1361 First Avenue,/building/315-east-73-street-new_york,"['40.76929855', '-73.95670319']",40.76929855,-73.95670319
22478,26273,"40.76869965,-73.95570374",332 East 74th Street,/building/1361-1-avenue-manhattan,"['40.76869965', '-73.95570374']",40.76869965,-73.95570374
22479,26282,"40.76940155,-73.95629883",327 East 75th Street,/building/332-east-74-street-manhattan,"['40.76940155', '-73.95629883']",40.76940155,-73.95629883
22480,26316,"40.770401,-73.95549774",322 East 77th Street,/building/327-east-75-street-manhattan,"['40.770401', '-73.95549774']",40.770401,-73.95549774
22481,26360,"40.77140045,-73.9552002",320 East 77th Street,/building/322-east-77-street-manhattan,"['40.77140045', '-73.9552002']",40.77140045,-73.9552002
22482,26361,"40.77149963,-73.95529938",338 East 78th Street,/building/320-east-77-street-manhattan,"['40.77149963', '-73.95529938']",40.77149963,-73.95529938
22483,26393,"40.77190018,-73.95429993",1496 Second Avenue,/building/338-east-78-street-manhattan,"['40.77190018', '-73.95429993']",40.77190018,-73.95429993
22484,26399,"40.7723999,-73.95529938",407 East 70th Street,/building/1496-2-avenue-manhattan,"['40.7723999', '-73.95529938']",40.7723999,-73.95529938
22485,26537,"40.7663002,-73.95610046",434 1/2 East 75th Street,/building/407-east-70-street-manhattan,"['40.7663002', '-73.95610046']",40.7663002,-73.95610046
22486,26636,"40.76900101,-73.95330048",434 East 77th Street,/other_property/434-and-a-half-east-75-street-manhattan,"['40.76900101', '-73.95330048']",40.76900101,-73.95330048
22487,26698,"40.77000046,-73.95230103",403 East 78th Street,/building/434-east-77-street-manhattan,"['40.77000046', '-73.95230103']",40.77000046,-73.95230103
22488,26749,"40.77159882,-73.95259857",448 East 79th Street,/building/403-east-78-street-manhattan,"['40.77159882', '-73.95259857']",40.77159882,-73.95259857
22489,26775,"40.77140045,-73.9509964",535 East 72nd Street,/building/448-east-79-street-manhattan,"['40.77140045', '-73.9509964']",40.77140045,-73.9509964
22490,26814,"40.76620102,-73.95159912",1458 York Avenue,/building/535-east-72-street-new_york,"['40.76620102', '-73.95159912']",40.76620102,-73.95159912
22491,26873,"40.77019882,-73.95079803",2 East 80th Street,/building/1458-york-avenue-manhattan,"['40.77019882', '-73.95079803']",40.77019882,-73.95079803
22492,26929,"40.77730179,-73.96289825",52 East 80th Street,/building/2-east-80-street-manhattan,"['40.77730179', '-73.96289825']",40.77730179,-73.96289825
22493,26932,"40.77659988,-73.9611969",1045 Madison Avenue,/building/52-east-80-street-new_york,"['40.77659988', '-73.9611969']",40.77659988,-73.9611969
22494,26933,"40.77659988,-73.96160126",990 Fifth Avenue,/building/1045-madison-avenue-manhattan,"['40.77659988', '-73.96160126']",40.77659988,-73.96160126
22495,26937,"40.77759933,-73.96279907",52 East 82nd Street,/building/990-5-avenue-new_york,"['40.77759933', '-73.96279907']",40.77759933,-73.96279907
22496,27003,"40.77769852,-73.95980072",16 East 82nd Street,/building/52-east-82-street-manhattan,"['40.77769852', '-73.95980072']",40.77769852,-73.95980072
22497,27009,"40.77830124,-73.96150208",14 East 82nd Street,/building/16-east-82-street-new_york,"['40.77830124', '-73.96150208']",40.77830124,-73.96150208
22498,27010,"40.77840042,-73.96150208",19 East 82nd Street,/building/14-east-82-street-manhattan,"['40.77840042', '-73.96150208']",40.77840042,-73.96150208
22499,27032,"40.77859879,-73.96089935",49 East 82nd Street,/building/19-east-82-street-manhattan,"['40.77859879', '-73.96089935']",40.77859879,-73.96089935
22500,27035,"40.77830124,-73.96009827",63 East 82nd Street,/building/49-east-82-street-manhattan,"['40.77830124', '-73.96009827']",40.77830124,-73.96009827
22501,27040,"40.77809906,-73.95980072",69 East 82nd Street,/building/63-east-82-street-manhattan,"['40.77809906', '-73.95980072']",40.77809906,-73.95980072
22502,27042,"40.77799988,-73.95960236",62 East 83rd Street,/building/69-east-82-street-manhattan,"['40.77799988', '-73.95960236']",40.77799988,-73.95960236
22503,27046,"40.77830124,-73.95950317",65 East 82nd Street,/building/62-east-83-street-manhattan,"['40.77830124', '-73.95950317']",40.77830124,-73.95950317
22504,27058,"40.77809906,-73.95970154",11 East 86th Street,/building/65-east-82-street-manhattan,"['40.77809906', '-73.95970154']",40.77809906,-73.95970154
22505,27128,"40.78129959,-73.959198",62 East 87th Street,/building/11-east-86-street-new_york,"['40.78129959', '-73.959198']",40.78129959,-73.959198
22506,27134,"40.78099823,-73.95749664",1261 Madison Avenue Apartments,/building/62-east-87-street-new_york,"['40.78099823', '-73.95749664']",40.78099823,-73.95749664
22507,27197,"40.78350067,-73.95659637",57 East 90th Street,/building/1261-madison-avenue-apartments,"['40.78350067', '-73.95659637']",40.78350067,-73.95659637
22508,27200,"40.78329849,-73.95610046",65 East 90th Street,/building/57-east-90-street-manhattan,"['40.78329849', '-73.95610046']",40.78329849,-73.95610046
22509,27203,"40.78319931,-73.9559021",66 East 91st Street,/building/65-east-90-street-manhattan,"['40.78319931', '-73.9559021']",40.78319931,-73.9559021
22510,27209,"40.78350067,-73.95580292",1285 Madison Avenue,/building/66-east-91-street-manhattan,"['40.78350067', '-73.95580292']",40.78350067,-73.95580292
22511,27250,"40.78430176,-73.95610046",20 East 93rd Street,/building/1285-madison-avenue-new_york,"['40.78430176', '-73.95610046']",40.78430176,-73.95610046
22512,27302,"40.78540039,-73.95610046",12 East 93rd Street,/building/20-east-93-street-manhattan,"['40.78540039', '-73.95610046']",40.78540039,-73.95610046
22513,27306,"40.78549957,-73.95629883",65 East 92nd Street,/building/12-east-93-street-manhattan,"['40.78549957', '-73.95629883']",40.78549957,-73.95629883
22514,27314,"40.78440094,-73.95500183",7 East 93rd Street,/building/65-east-92-street-manhattan,"['40.78440094', '-73.95500183']",40.78440094,-73.95500183
22515,27321,"40.78580093,-73.95639801",29 East 93rd Street,/building/7-east-93-street-manhattan,"['40.78580093', '-73.95639801']",40.78580093,-73.95639801
22516,27329,"40.78549957,-73.95580292",1321 MADISON AVENUE HOUSE,/other_property/29-east-93-street-manhattan,"['40.78549957', '-73.95580292']",40.78549957,-73.95580292
22517,27333,"40.78530121,-73.95529938",9 East 93rd Street,/building/1321-madison-avenue-manhattan,"['40.78530121', '-73.95529938']",40.78530121,-73.95529938
22518,27351,"40.78590012,-73.95629883",7 East 94th Street,/building/9-east-93-street-new_york,"['40.78590012', '-73.95629883']",40.78590012,-73.95629883
22519,27365,"40.78639984,-73.95600128",15 East 94th Street,/building/7-east-94-street-manhattan,"['40.78639984', '-73.95600128']",40.78639984,-73.95600128
22520,27368,"40.78630066,-73.95570374",1406 Third Avenue,/building/15-east-94-street-manhattan,"['40.78630066', '-73.95570374']",40.78630066,-73.95570374
22521,27434,"40.77500153,-73.9571991",170 East 80th Street,/building/1406-3-avenue-manhattan,"['40.77500153', '-73.9571991']",40.77500153,-73.9571991
22522,27436,"40.77519989,-73.95760345",125 East 80th Street,/building/170-east-80-street-manhattan,"['40.77519989', '-73.95760345']",40.77519989,-73.95760345
22523,27459,"40.77590179,-73.95890045",1416 Third Avenue,/building/125-east-80-street-manhattan,"['40.77590179', '-73.95890045']",40.77590179,-73.95890045
22524,27475,"40.77529907,-73.95680237",163 East 80th Street,/building/1416-3-avenue-manhattan,"['40.77529907', '-73.95680237']",40.77529907,-73.95680237
22525,27495,"40.77550125,-73.95780182",111 East 81st Street,/building/163-east-80-street-manhattan,"['40.77550125', '-73.95780182']",40.77550125,-73.95780182
22526,27504,"40.77679825,-73.95860291",125 East 81st Street,/building/111-east-81-street-manhattan,"['40.77679825', '-73.95860291']",40.77679825,-73.95860291
22527,27509,"40.77659988,-73.95819855",150 East 82nd Street,/building/125-east-81-street-manhattan,"['40.77659988', '-73.95819855']",40.77659988,-73.95819855
22528,27535,"40.77669907,-73.95729828",1202 Lexington Avenue,/building/150-east-82nd-street-new_york,"['40.77669907', '-73.95729828']",40.77669907,-73.95729828
22529,27551,"40.77669907,-73.957901",151 East 82nd Street,/building/1202-lexington-avenue-new_york,"['40.77669907', '-73.957901']",40.77669907,-73.957901
22530,27563,"40.77690125,-73.95690155",159 East 82nd Street,/building/151-east-82-street-manhattan,"['40.77690125', '-73.95690155']",40.77690125,-73.95690155
